Track Name,artists,popularity,release_year,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
Cannibal,Kesha,70,2010,False,0.71,0.68,1,-4.676,1,0.106,0.0078,0.0165,0.0493,0.571,129.971,194253,4,0
Somebody To Love Remix,Justin Bieber,63,2011,False,0.703,0.836,5,-4.619,1,0.0283,0.00388,0.0,0.16,0.552,129.987,220160,4,5
Pretty Girls (feat. Travie McCoy),Iyaz,55,2011,False,0.647,0.749,8,-5.019,1,0.0478,0.0386,0.0,0.298,0.659,76.84,223507,4,0
Right There - Featuring 50 Cent,Nicole Scherzinger,42,2011,False,0.751,0.799,7,-3.906,1,0.27,0.155,0.0,0.427,0.59,95.013,262253,4,2
Don't Run Away,Tyler James Williams,60,2012,False,0.747,0.801,7,-6.172,0,0.0493,0.0783,0.0,0.0656,0.713,126.798,176253,4,5
Me And You,Coco Jones,56,2012,False,0.619,0.894,2,-5.127,1,0.0457,0.183,9.48e-06,0.172,0.676,92.015,216600,4,6
Boys Boys Boys,Lady Gaga,50,2008,False,0.725,0.662,9,-5.068,1,0.0404,0.0144,0.0,0.0996,0.814,122.989,200813,4,0
stupid,Tate McRae,34,2019,False,0.673,0.58,0,-6.029,0,0.0416,0.0692,8.52e-05,0.186,0.257,95.989,172916,4,0
You Belong To Me,Tyler James Williams,49,2012,False,0.625,0.797,7,-5.09,1,0.034,0.00999,0.0,0.212,0.378,96.008,156293,4,0
Fairytale,Alexander Rybak,0,2009,False,0.576,0.785,2,-5.359,0,0.0295,0.62,4.26e-05,0.233,0.674,107.996,182640,4,1
I'll Always Remember You,Hannah Montana,63,2010,False,0.418,0.721,8,-2.736,1,0.0383,0.0486,0.0,0.0984,0.233,144.063,233333,4,6
Don't Hold Your Breath,Nicole Scherzinger,56,2011,False,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,197440,4,6
Poison - New Main Version,Nicole Scherzinger,41,2011,False,0.588,0.954,0,-4.179,1,0.137,0.0258,5.71e-06,0.383,0.549,125.089,227360,4,6
Stuttering,Fefe Dobson,47,2010,False,0.577,0.761,9,-4.571,1,0.0354,0.0794,0.0,0.437,0.392,87.957,189680,4,6
Dollhouse,Priscilla Renea,37,2009,False,0.558,0.722,5,-4.821,1,0.193,0.00529,0.0,0.152,0.609,140.035,213707,4,2
Tell Me Something I Don't Know,Selena Gomez & The Scene,56,2009,False,0.71,0.935,7,-3.339,0,0.193,0.14,0.0,0.0593,0.914,145.063,175333,4,0
Animal - Billboard Remix,Kesha,35,2010,False,0.473,0.579,2,-5.116,1,0.027,0.0302,2.21e-05,0.115,0.142,139.069,255933,4,6
Hang In There Baby,Bridgit Mendler,48,2012,False,0.481,0.872,10,-3.879,1,0.0389,0.000273,0.00046,0.112,0.619,150.988,162320,4,6
"Shake It Up - From ""Shake It Up""",Selena Gomez,48,2011,False,0.727,0.809,2,-6.118,0,0.0327,0.0255,0.0,0.184,0.81,128.015,180347,4,0
Cry For You - Radio Mix,September,0,2008,False,0.776,0.88,9,-3.495,1,0.0305,0.00127,0.000413,0.0601,0.96,130.036,208347,4,1
C'Mon,Kesha,62,2012,False,0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,214307,4,0
Take A Hint (feat. Victoria Justice & Elizabeth Gillies),Victorious Cast,62,2012,False,0.727,0.86,3,-2.712,1,0.0641,0.00443,0.0,0.0718,0.747,133.995,154000,4,6
She's So Gone,Naomi Scott,67,2011,False,0.518,0.861,11,-4.002,1,0.0673,0.0277,1.42e-06,0.249,0.457,141.986,186453,4,6
I'll Do It,Heidi Montag,69,2010,False,0.828,0.875,1,-4.27,1,0.0286,0.00825,0.539,0.0845,0.621,112.997,210347,4,0
Introducing Me,Nick Jonas,49,2010,False,0.509,0.495,11,-6.073,1,0.0515,0.491,0.0,0.0773,0.684,112.893,187627,4,1
Bet On It,Troy,65,2007,False,0.812,0.67,5,-6.385,0,0.0565,0.0218,0.0,0.0518,0.439,137.038,198320,4,0
Keep Holding On,Avril Lavigne,64,2007,False,0.162,0.786,7,-2.353,1,0.038,0.0374,0.0,0.143,0.138,161.192,239907,3,4
Goodbye,Kristinia DeBarge,46,2009,False,0.777,0.82,1,-3.211,0,0.0471,0.00505,2.6e-05,0.142,0.651,119.987,208133,4,0
Fallin' For You,Colbie Caillat,60,2009,False,0.644,0.834,4,-6.473,1,0.0275,0.156,0.0,0.112,0.593,117.043,215547,4,6
Catch My Breath,Kelly Clarkson,53,2012,False,0.692,0.908,9,-5.364,1,0.0677,0.0251,0.0,0.0933,0.513,124.042,250387,4,6
You Make Me Feel,La La La La,45,2010,False,0.707,0.743,10,-3.874,1,0.0847,0.0951,0.00358,0.294,0.409,132.003,213895,4,0
Dial Drunk (with Post Malone),Noah Kahan,85,2023,True,0.667,0.613,8,-7.147,1,0.0313,0.121,0.0,0.113,0.681,112.046,213817,4,6
Necesito Un Segundo,Chayanne,61,2023,False,0.607,0.666,7,-6.007,1,0.0434,0.0958,0.0,0.159,0.857,166.936,143019,3,6
MIA,Bad Bunny,77,2018,False,0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000496,0.099,0.156,97.054,210368,4,0
7 Summers,Morgan Wallen,79,2021,False,0.466,0.786,0,-5.13,1,0.0328,0.417,6.1e-05,0.125,0.571,203.903,210507,4,1
Condemned,Zach Bryan,80,2019,False,0.616,0.15,5,-13.517,1,0.119,0.831,0.0,0.203,0.345,126.462,174673,4,1
Summertime's Close,Zach Bryan,71,2023,False,0.469,0.208,0,-9.022,1,0.0448,0.607,1.72e-06,0.127,0.215,81.098,186187,4,1
Ain’t That Some,Morgan Wallen,80,2023,True,0.641,0.803,6,-5.781,0,0.0286,0.00232,3.86e-06,0.361,0.671,121.086,158004,4,6
Letting Someone Go,Zach Bryan,70,2019,False,0.543,0.117,0,-15.153,1,0.0389,0.811,0.0,0.147,0.395,83.607,239761,4,1
Snow,Zach Bryan,72,2019,False,0.557,0.0736,1,-15.741,1,0.0568,0.806,0.0,0.099,0.196,155.294,178573,4,1
From Austin,Zach Bryan,79,2022,False,0.5,0.485,0,-7.94,1,0.0422,0.633,1.26e-06,0.107,0.379,109.755,207453,4,1
The Good I'll Do,Zach Bryan,75,2022,True,0.434,0.215,10,-8.478,1,0.0417,0.82,0.0,0.456,0.187,118.152,211316,4,2
Holy Roller (feat. Sierra Ferrell),Zach Bryan,70,2023,True,0.415,0.404,4,-9.331,1,0.0393,0.678,1.95e-05,0.28,0.425,81.202,216027,4,1
Smaller Acts,Zach Bryan,71,2023,True,0.595,0.41,0,-5.079,1,0.0257,0.776,4.27e-06,0.224,0.141,83.308,187271,4,2
Nine Ball,Zach Bryan,79,2023,False,0.597,0.658,7,-4.38,1,0.044,0.11,0.0,0.131,0.38,134.545,169941,4,1
Toxic Love Story,Jontae,61,2023,True,0.723,0.268,10,-13.332,0,0.111,0.843,2.58e-05,0.107,0.923,85.819,140160,4,2
NEVER LEFT,Lil Tecca,65,2021,True,0.81,0.658,11,-6.92,1,0.329,0.022,0.0,0.309,0.433,82.532,168727,4,2
Did It Again,Lil Tecca,77,2019,True,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,116240,4,2
Low Down,Lil Baby,78,2020,True,0.962,0.619,10,-5.562,0,0.405,0.0354,0.0,0.083,0.154,127.958,144652,4,0
Everybody (feat. Lil Uzi Vert),Nicki Minaj,80,2023,True,0.736,0.769,11,-5.546,0,0.258,0.027,0.0,0.23,0.388,137.947,180870,4,0
Drip or Drown,Gunna,76,2017,True,0.952,0.478,5,-8.52,0,0.361,0.774,0.0,0.112,0.568,118.008,126168,4,2
IT'S GETTING HOT,NLE Choppa,64,2023,True,0.908,0.757,11,-3.889,0,0.0606,0.015,0.0,0.0673,0.577,106.031,134425,4,0
Our Time,Lil Tecca,79,2020,True,0.895,0.439,5,-12.142,0,0.319,0.199,0.0,0.0683,0.633,109.988,98413,4,2
SHAKE SUMN,DaBaby,68,2023,True,0.783,0.768,11,-8.471,0,0.157,0.00198,0.0,0.171,0.267,143.071,124806,4,0
PISTOL PACCIN,NLE Choppa,80,2023,True,0.831,0.793,1,-4.127,1,0.369,0.0195,0.0,0.259,0.833,144.967,149449,4,2
MATHEMATICAL DISRESPECT,Lil Mabu,74,2023,True,0.795,0.507,1,-8.06,1,0.303,0.0612,0.0,0.272,0.48,146.771,88304,4,2
Nightcrawler (feat. Swae Lee & Chief Keef),Travis Scott,84,2015,True,0.522,0.728,3,-3.801,0,0.0323,0.00134,0.0,0.132,0.18,124.045,321560,4,0
Music Sounds Better With You - Radio Edit,Stardust,74,1998,False,0.729,0.662,5,-7.191,0,0.337,0.00128,0.208,0.305,0.359,124.149,260907,4,0
NIGGA,TrashAssMusic,49,2023,True,0.683,0.503,11,-10.217,0,0.38,0.106,0.0,0.139,0.539,117.921,117969,4,2
Elimination,JayDaYoungan,70,2018,True,0.755,0.517,4,-9.804,0,0.0751,0.754,0.0,0.127,0.699,129.027,154560,4,2
On Me,Lil Baby,75,2020,True,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,135960,4,2
Broadway Girls (feat. Morgan Wallen),Lil Durk,74,2022,False,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,185600,4,2
Pure Cocaine,Lil Baby,82,2018,True,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,154024,4,0
Moods,Scorey,64,2020,True,0.846,0.515,11,-10.202,0,0.309,0.0708,0.0,0.112,0.354,89.994,138792,4,2
Mmhmm,BigXthaPlug,82,2023,True,0.93,0.682,9,-8.799,1,0.331,0.028,0.0,0.129,0.962,126.003,119016,4,2
Dip Dip,21 Savage,59,2016,True,0.726,0.597,7,-8.574,1,0.145,0.128,0.0326,0.131,0.367,83.021,151615,4,2
Rich Nigga Shit (feat. Young Thug),21 Savage,81,2020,True,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,190331,4,2
Party Girl,StaySolidRocky,75,2020,False,0.73,0.439,6,-9.864,0,0.0609,0.747,0.0,0.0988,0.615,130.09,147800,4,2
Opp Stoppa (feat. 21 Savage),YBN Nahmir,72,2021,True,0.829,0.343,0,-4.962,1,0.0982,0.00718,0.0,0.172,0.309,78.061,135418,4,2
Privileged Rappers,Drake,73,2022,True,0.934,0.614,5,-7.384,1,0.198,0.00274,0.0,0.123,0.616,144.045,160821,4,2
21,Polo G,75,2020,True,0.783,0.479,7,-10.646,1,0.541,0.149,0.0,0.101,0.533,176.027,163798,4,2
Shotta Flow 6,NLE Choppa,62,2022,True,0.859,0.596,11,-7.021,1,0.329,0.0194,0.0,0.0489,0.479,140.064,192148,4,2
Don't Play That,King Von,67,2022,True,0.947,0.605,10,-8.621,0,0.346,0.0748,7.54e-06,0.0901,0.656,129.988,133613,4,2
TBT,LUCKI,57,2019,True,0.782,0.329,8,-9.763,1,0.309,0.248,0.0,0.145,0.314,124.874,106667,4,2
Capo,NLE Choppa,72,2022,True,0.614,0.953,2,-4.162,1,0.0688,0.119,0.0,0.331,0.593,154.969,192200,4,6
Leaked,Lil Tjay,69,2019,True,0.51,0.619,7,-7.918,1,0.281,0.801,0.0,0.0811,0.321,97.018,220240,4,2
Surround Sound (feat. 21 Savage & Baby Tate),JID,88,2022,True,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,2
Final Warning,NLE Choppa,67,2021,True,0.847,0.912,11,-3.129,1,0.257,0.0781,0.0,0.142,0.88,81.486,156895,4,2
Immortal,21 Savage,73,2019,True,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723,4,2
Shells (feat. Lil Uzi Vert),Shabazz PBG,56,2018,True,0.853,0.438,1,-9.146,1,0.204,0.00204,4.43e-06,0.101,0.151,126.05,217208,4,0
"CARNIVAL (feat. Rich The Kid, Playboi Carti)",¥$,63,2024,True,0.594,0.811,1,-5.746,1,0.159,0.189,0.0,0.339,0.311,148.144,264324,4,2
american dream,21 Savage,63,2024,True,0.457,0.365,5,-12.612,1,0.224,0.483,0.000291,0.6,0.331,76.169,63416,5,2
see the real,21 Savage,69,2024,True,0.748,0.643,7,-6.017,0,0.262,0.371,0.00544,0.11,0.321,193.898,182039,4,2
Amen (feat. Teezo Touchdown),Drake,68,2023,True,0.646,0.605,0,-7.59,1,0.188,0.0636,0.0,0.253,0.309,90.156,141213,3,2
Need It (feat. YoungBoy Never Broke Again),Migos,76,2021,True,0.852,0.747,11,-3.666,0,0.169,0.0311,0.0,0.0789,0.898,148.005,195681,4,2
Neva Cared,Polo G,73,2018,True,0.822,0.35,1,-12.207,0,0.574,0.0213,0.0,0.0757,0.346,77.528,186000,4,2
First Day Out (Freestyle) [Youngboy Edition] [feat. YoungBoy Never Broke Again],Rundown Spaz,59,2023,True,0.83,0.388,1,-8.537,1,0.424,0.0694,0.0,0.113,0.252,135.069,185619,4,2
Chicago,Michael Jackson,79,2014,False,0.608,0.756,7,-2.675,0,0.176,0.0784,0.0,0.187,0.55,176.086,245507,4,2
Baby's On Fire,Die Antwoord,67,2012,True,0.829,0.844,4,-4.329,0,0.0967,0.0521,0.00148,0.171,0.762,130.037,236840,4,2
Get Wid Lemonade,[Kyle Davis],71,2024,True,0.812,0.558,8,-9.221,1,0.365,0.097,6.41e-06,0.113,0.387,89.19,136829,4,2
Whip It,BigXthaPlug,73,2023,True,0.93,0.665,9,-9.343,1,0.349,0.131,0.0,0.0942,0.828,132.89,137717,4,2
Late Valentines,Jontae,56,2024,True,0.808,0.662,1,-6.502,1,0.154,0.0614,0.0,0.287,0.434,99.982,178999,4,2
I Kissed A Girl - Rock Remix,Katy Perry,52,2008,False,0.573,0.94,9,-3.084,0,0.0532,0.000649,0.0,0.0797,0.38,132.29,176762,4,0
Material Girl,Madonna,76,2009,False,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,240280,4,5
Slipping Through My Fingers,ABBA,73,1981,False,0.475,0.26,5,-15.997,1,0.0322,0.796,0.0016,0.109,0.339,137.212,233720,4,3
Why Did It Have To Be Me?,ABBA,56,1976,False,0.557,0.9,2,-6.215,1,0.0387,0.517,0.00554,0.535,0.863,117.42,200747,4,1
Beautiful Boy (Darling Boy) - Remastered 2010,John Lennon,70,1980,False,0.574,0.469,2,-11.53,1,0.0403,0.733,1.96e-06,0.856,0.435,111.378,245693,4,6
"Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack",Amanda Seyfried,70,2008,False,0.506,0.895,4,-4.069,1,0.0363,0.0417,5.47e-06,0.252,0.806,140.044,187360,4,6
Does Your Mother Know - From 'Mamma Mia!' Original Motion Picture Soundtrack,Christine Baranski,66,2008,False,0.74,0.899,9,-4.461,1,0.0321,0.0259,5.92e-06,0.0373,0.965,133.922,181307,4,6
The Weekend - Radio Edit,Michael Gray,69,2007,False,0.686,0.832,4,-5.673,0,0.0725,0.000321,0.127,0.583,0.884,127.023,192173,4,6
"Super Freaky Girl (with JT & BIA feat. Katie Got Bandz, Akbar V & Maliibu Mitch) - Queen Mix",Nicki Minaj,50,2022,True,0.88,0.777,2,-4.465,1,0.256,0.102,0.0,0.37,0.88,132.982,234900,4,2
A Simple Song,Chris Stapleton,66,2017,False,0.611,0.198,5,-16.525,1,0.0285,0.87,0.000432,0.109,0.412,77.301,216013,4,1
Motorcycle Drive By,Zach Bryan,76,2022,False,0.655,0.682,3,-4.562,1,0.0464,0.0392,0.0,0.67,0.525,124.306,161799,4,1
Dinosaur,"Hank Williams, Jr.",66,1980,False,0.614,0.381,4,-14.628,1,0.0441,0.244,4.12e-05,0.0917,0.504,145.056,199667,4,5
Heart Like A Truck,Lainey Wilson,18,2022,False,0.587,0.632,9,-5.416,1,0.0311,0.148,1.01e-05,0.158,0.392,139.974,199040,4,6
wait in the truck (feat. Lainey Wilson),HARDY,70,2023,False,0.534,0.466,6,-6.98,1,0.0272,0.277,0.0,0.0979,0.23,140.0,277660,4,5
Dance Her Home,Cody Johnson,73,2014,False,0.674,0.892,0,-3.771,1,0.0293,0.205,0.0,0.694,0.889,114.048,174680,4,1
Overtime,Zach Bryan,70,2023,True,0.377,0.72,4,-7.086,1,0.0364,0.0217,0.00919,0.138,0.26,142.212,190947,4,4
Fear and Friday's (Poem),Zach Bryan,65,2023,False,0.6,0.41,1,-10.788,0,0.395,0.841,0.0,0.433,0.312,104.337,107267,4,2
Mamma Song,Cody Jinks,62,2015,False,0.567,0.72,10,-6.859,1,0.0441,0.000432,0.000609,0.101,0.679,119.921,259457,4,6
Jake's Piano - Long Island,Zach Bryan,67,2023,False,0.435,0.401,0,-7.885,1,0.0434,0.782,0.000676,0.113,0.0911,84.001,319196,4,1
Traveller,Chris Stapleton,74,2015,False,0.543,0.75,2,-7.071,0,0.0282,0.0682,0.0166,0.125,0.758,88.107,222413,4,6
Boys Of Faith (feat. Bon Iver),Zach Bryan,65,2023,True,0.302,0.584,1,-6.242,1,0.063,0.385,5.22e-05,0.089,0.159,199.804,170825,4,6
Deep End,Gavin Adcock,68,2023,True,0.614,0.783,1,-4.641,1,0.0369,0.0528,0.0,0.109,0.328,118.021,166315,4,0
Rye Whiskey / Time to Switch to Whiskey,Corb Lund,47,2009,False,0.494,0.776,7,-8.257,1,0.0835,0.411,0.0,0.973,0.645,116.241,278147,3,1
A Woman's Touch,Toby Keith,37,2008,False,0.622,0.935,11,-3.717,0,0.0366,0.224,0.000913,0.0805,0.585,135.118,336227,4,1
Break My Bones,Wyatt Flores,62,2023,False,0.507,0.631,0,-12.557,1,0.0801,0.441,0.000996,0.126,0.334,142.636,242987,4,5
The Great Divide,Luke Combs,63,2021,False,0.671,0.686,8,-8.269,0,0.0271,0.597,2.24e-06,0.283,0.547,111.007,211990,4,1
I Wish Grandpas Never Died,Riley Green,71,2019,False,0.445,0.492,6,-5.717,1,0.0294,0.036,0.0,0.122,0.24,148.013,250413,4,1
Ninth Cloud,Zach Bryan,57,2022,False,0.53,0.752,8,-4.163,1,0.0495,0.0816,0.0,0.152,0.47,110.407,203845,4,1
How To Save A Life,Wyatt Flores,66,2023,False,0.5,0.463,9,-7.426,1,0.0361,0.519,0.0,0.146,0.464,134.805,205194,4,5
Run Wild Horses,Aaron Watson,46,2017,False,0.509,0.757,8,-5.997,0,0.0275,0.0166,0.000858,0.133,0.729,92.023,331480,4,6
Freight Train,Aaron Watson,59,2015,False,0.67,0.803,4,-5.628,1,0.0324,0.0416,0.0,0.269,0.815,144.95,175400,4,6
Drinking Alone,Cole Phillips,63,2023,False,0.808,0.223,1,-10.472,1,0.0318,0.55,0.0,0.0919,0.399,82.026,190976,4,2
Brand New Man - with Luke Combs,Brooks & Dunn,68,2019,False,0.573,0.846,7,-4.866,1,0.0344,0.00372,7.87e-05,0.29,0.562,127.061,191053,4,6
Ain't No Cure,Gavin Adcock,67,2023,False,0.655,0.522,1,-5.879,1,0.0421,0.197,0.0,0.088,0.118,77.983,187648,4,0
Weatherman,"Hank Williams, Jr.",64,1981,False,0.7,0.386,9,-15.559,1,0.0311,0.152,0.000474,0.0878,0.363,118.637,219733,4,5
Who's Your Daddy?,Toby Keith,51,2008,False,0.684,0.872,9,-4.307,1,0.0402,0.283,0.0289,0.049,0.849,126.381,238013,4,1
I'm Just Talkin' About Tonight,Toby Keith,56,2001,False,0.685,0.846,7,-4.5,1,0.0474,0.337,0.0,0.154,0.816,123.875,166600,4,1
Friends in Low Places - Live,Garth Brooks,58,1995,False,0.418,0.641,9,-9.56,1,0.092,0.516,8.11e-06,0.714,0.463,113.872,362947,4,5
One Night Stands,"Hank Williams, Jr.",24,1982,False,0.596,0.506,4,-14.102,1,0.0286,0.376,0.00134,0.32,0.841,140.406,252507,4,1
Drinkin' alone,Ty Myers,69,2023,False,0.434,0.403,7,-9.393,1,0.0299,0.878,0.00306,0.119,0.0779,131.821,254838,3,3
Come In With The Rain,Taylor Swift,41,2008,False,0.527,0.475,2,-6.205,1,0.0258,0.0868,4.34e-06,0.248,0.224,143.962,238107,4,5
Tie That Binds,Ty Myers,61,2023,False,0.545,0.433,9,-9.084,1,0.0246,0.377,0.000263,0.104,0.324,78.018,256443,4,5
Beer Can’t Fix,Thomas Rhett,70,2019,False,0.711,0.774,7,-4.068,1,0.0308,0.0317,0.0,0.124,0.939,111.016,209733,4,1
Last Night Lonely,Jon Pardi,72,2022,False,0.652,0.813,6,-2.842,1,0.0268,0.00544,0.0,0.101,0.851,102.987,182161,4,1
A Cigarette,Gavin Adcock,74,2023,False,0.61,0.15,7,-11.946,1,0.0284,0.855,1.92e-06,0.128,0.21,136.089,179883,4,3
She Won't Be Lonely Long,Clay Walker,68,2010,False,0.635,0.758,7,-5.772,1,0.0243,0.00643,0.0,0.229,0.322,113.002,209253,4,0
Perfect Portrait of Young Love,The 502s,62,2024,False,0.612,0.924,8,-4.34,1,0.0368,0.0277,8.24e-05,0.138,0.776,150.036,179000,4,6
Irish Goodbye,Treaty Oak Revival,67,2021,True,0.514,0.893,5,-3.105,1,0.0343,0.0815,0.000702,0.176,0.642,96.124,201024,4,6
Lemon Boy,Cavetown,0,2018,False,0.507,0.478,4,-10.054,1,0.0396,0.184,1.62e-06,0.0891,0.318,139.927,272903,4,5
Kindergarten,chloe moriondo,49,2020,False,0.692,0.285,7,-14.687,1,0.106,0.548,0.0,0.0978,0.278,119.949,145625,4,5
This Is Home,Cavetown,70,2015,False,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044,226073,4,5
Generation Why,Conan Gray,60,2018,False,0.561,0.684,9,-8.235,1,0.0669,0.347,2.93e-06,0.122,0.528,81.977,219680,4,5
Juliet,Cavetown,74,2019,True,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,4,5
Fight or Flight,Conan Gray,67,2020,False,0.397,0.552,0,-5.409,1,0.0567,0.363,0.0,0.076,0.569,142.528,171480,4,5
Comfort Crowd,Conan Gray,66,2020,False,0.678,0.431,0,-6.749,1,0.0326,0.163,1.94e-06,0.147,0.404,90.941,174680,4,2
Pleaser,Wallows,67,2017,False,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,187896,4,5
putting a spin on hey there delilah,Egg,51,2020,False,0.603,0.0436,5,-21.11,0,0.0408,0.963,1.11e-05,0.103,0.19,114.951,215480,4,3
putting a spin on pumped up kicks,Egg,34,2020,False,0.698,0.0728,0,-18.976,0,0.0743,0.955,0.0,0.128,0.386,82.464,172383,4,3
Girl I Met On The Internet,girli,37,2016,False,0.606,0.71,0,-3.436,1,0.0433,0.00411,0.0,0.198,0.415,94.995,221866,4,0
Hot Rod,Dayglow,0,2019,False,0.707,0.767,7,-7.072,1,0.0323,0.0279,0.000295,0.169,0.832,139.985,204014,4,1
fever dream,mxmtoon,0,2020,False,0.566,0.693,4,-5.962,1,0.0281,0.126,3.7e-05,0.0888,0.191,101.909,196480,4,6
Tourner Dans Le Vide,Indila,74,2014,False,0.594,0.698,6,-8.645,0,0.0428,0.103,0.0,0.173,0.376,119.991,246093,4,5
Silly Girl,chloe moriondo,58,2018,False,0.479,0.0436,0,-22.849,1,0.0639,0.944,9.42e-05,0.126,0.133,79.141,198808,1,3
Scrawny,Wallows,68,2019,True,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,166520,4,5
Miku,Anamanaguchi,0,2016,False,0.717,0.714,1,-5.984,1,0.0879,0.27,0.000404,0.191,0.566,127.965,223125,4,2
หนี,SCRUBB,36,2010,False,0.795,0.602,0,-9.379,1,0.03,0.338,0.000292,0.0615,0.762,91.983,237813,4,1
Hidden In the Sand,Tally Hall,77,2005,False,0.547,0.287,6,-12.28,1,0.149,0.514,0.774,0.119,0.177,120.792,112960,4,3
Coffee,Jack Stauber's Micropop,71,2020,False,0.814,0.484,6,-10.962,1,0.299,0.931,5.35e-05,0.117,0.658,116.024,58869,4,2
Baby Hotline,Jack Stauber's Micropop,70,2019,False,0.74,0.357,0,-9.921,1,0.0352,0.377,0.047,0.328,0.453,119.973,291318,4,2
TOOTIMETOOTIMETOOTIME,The 1975,64,2018,False,0.667,0.824,8,-5.867,1,0.0665,0.177,0.0152,0.0933,0.518,114.998,207851,4,6
Who's That What's That,Niko B,52,2020,True,0.86,0.668,7,-8.512,1,0.221,0.423,1.85e-06,0.096,0.237,128.096,240000,4,2
Play Date,Melanie Martinez,77,2015,True,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,179867,4,0
LEMONS - Demo,Brye,51,2020,False,0.501,0.168,4,-13.682,0,0.304,0.901,0.0,0.134,0.514,82.574,193208,4,2
Mr Loverman,Ricky Montgomery,0,2016,False,0.641,0.527,0,-6.697,1,0.0256,0.243,2.51e-05,0.25,0.485,130.018,216880,3,5
No Wind Resistance!,Kinneret,0,2019,False,0.692,0.494,1,-12.232,0,0.0581,0.234,0.00453,0.122,0.469,139.874,198924,4,2
Beauty School Dropout - From “Grease”,Frankie Avalon,55,1978,False,0.588,0.306,1,-13.491,0,0.0418,0.859,0.000345,0.123,0.471,112.264,239907,3,6
The Hairbrush Song,VeggieTales,43,1995,False,0.527,0.709,1,-9.035,0,0.435,0.814,1.09e-06,0.907,0.516,73.073,184400,4,2
Monkey,VeggieTales,35,2011,False,0.828,0.646,6,-7.595,1,0.459,0.694,0.0,0.0991,0.897,111.947,160013,3,2
Bezos I,Bo Burnham,0,2021,True,0.694,0.948,2,-5.307,1,0.0361,0.00936,1.62e-05,0.139,0.705,115.044,58149,4,6
Bezos II,Bo Burnham,51,2021,False,0.788,0.463,3,-5.471,1,0.0563,0.139,0.0,0.0561,0.892,99.995,45836,4,2
Loverboy,A-Wall,66,2019,False,0.604,0.466,0,-10.093,1,0.0315,0.649,0.0334,0.093,0.499,120.045,224520,4,5
Running Red Lights (feat. Rivers Cuomo & Pink Siifu),The Avalanches,40,2020,False,0.672,0.684,2,-6.084,1,0.0235,0.258,0.0,0.393,0.664,100.51,279613,4,2
Potions,Day Wave,0,2020,False,0.646,0.705,7,-5.816,1,0.0294,0.495,4.77e-05,0.151,0.223,91.513,190061,4,1
i won't run,Keanu Bicol,59,2021,False,0.525,0.688,11,-8.691,1,0.0363,0.00366,0.104,0.355,0.772,170.895,158947,4,6
WORDS WORDS WORDS,Bo Burnham,0,2010,True,0.579,0.726,11,-5.552,0,0.116,0.859,0.0,0.806,0.602,128.092,231067,4,2
OH BO,Bo Burnham,0,2010,True,0.515,0.558,8,-6.672,1,0.0698,0.915,0.0,0.939,0.495,77.673,299240,3,2
"Rainbow Connection - From ""The Muppet Movie""/Soundtrack Version",Kermit,56,1979,False,0.709,0.311,9,-13.637,1,0.0386,0.53,0.0,0.0976,0.361,115.147,195813,3,5
Plastic Jesus,Tia Blake,56,1972,False,0.58,0.167,10,-19.479,1,0.0304,0.962,0.0723,0.12,0.747,96.242,153693,4,3
Fishing In The Dark,Nitty Gritty Dirt Band,44,2017,False,0.765,0.494,2,-7.348,1,0.0377,0.31,0.0,0.0836,0.91,77.724,201987,4,2
God Must Hate Me,Catie Turner,60,2021,False,0.459,0.304,2,-10.107,1,0.136,0.967,1.95e-05,0.0951,0.072,76.954,149803,3,5
Two Ghosts,Harry Styles,68,2017,False,0.386,0.407,6,-7.095,0,0.0268,0.234,1.86e-06,0.0999,0.456,69.387,229813,4,5
When Will I See You Again,Shakka,0,2014,False,0.593,0.893,6,-5.811,1,0.132,0.301,0.0,0.135,0.63,150.085,218000,4,6
